BookingID,roomCount,type,BookingPrice,numberOfBookedNights,numberOfReviews,hasFreeCancellation,cancelled
3264,1,HOTEL,96,2,22,0,0
3265,1,HOTEL,94,1,42,0,0
3266,1,HOTEL,91,1,25,0,0
3267,1,HOTEL_RESORT,143,5,45,0,1
3268,1,HOTEL,93,1,74,1,1
3269,1,HOTEL,101,5,22,0,1
3270,2,HOTEL,97,1,204,0,0
3271,1,APART_HOTEL,127,4,39,0,1
3272,1,HOTEL,91,2,56,0,0
3273,1,HOTEL,107,3,39,0,1
3274,2,HOTEL,123,5,45,0,0
3275,1,HOTEL,94,4,183,1,0
3276,1,HOTEL,94,1,220,0,0
3277,1,HOTEL,96,1,68,0,0
3278,1,APARTMENT,101,1,68,0,0
3279,1,APART_HOTEL,93,1,45,1,0
3280,1,HOTEL,96,3,137,0,0
3281,1,HOTEL,109,4,35,0,0
3282,1,HOTEL,96,1,30,1,1
3283,1,HOTEL_RESORT,140,1,113,0,1
3284,1,HOTEL,94,1,35,0,0
3285,3,HOTEL,98,1,30,1,0
3286,1,UNKNOWN,105,3,27,0,1
3287,1,HOTEL,10985,1,22,0,1
3288,2,HOTEL,143,5,59,0,1
3289,1,HOTEL,96,3,25,0,0
3290,2,HOTEL,119,4,35,0,0
3291,1,HOTEL,91,3,47,1,1
3292,1,UNKNOWN,91,1,34,0,1
3293,2,HOTEL,103,1,45,1,1
3294,1,APART_HOTEL,93,1,45,1,0
3295,2,HOTEL,94,1,35,1,1
3296,1,HOTEL,91,4,132,1,0
3297,1,HOTEL,132,8,204,0,1
3298,1,ALL_INCLUSIVE,91,1,25,0,1
3299,2,APARTMENT,111,4,27,0,0
3300,1,HOTEL,91,1,22,0,0
3301,1,HOTEL,97,1,249,0,1
3302,1,HOTEL,91,3,25,1,1
3303,2,UNKNOWN,156,7,34,0,0
3304,1,HOTEL,116,2,47,0,0
3305,1,HOTEL,91,3,27,0,0
3306,2,VILLA,169,3,142,0,1
3307,1,HOTEL,93,4,22,0,1
3308,1,HOTEL,93,1,30,0,0
3309,1,HOTEL,96,3,108,0,0
3310,1,HOTEL,96,1,39,0,0
3311,1,HOTEL,93,3,39,1,0
3312,1,HOTEL,91,3,113,1,1
3313,1,UNKNOWN,116,11,25,0,0
3314,1,APART_HOTEL,100,2,30,0,0
3315,1,HOTEL,94,1,146,1,1
3316,1,HOTEL,94,2,30,1,1
3317,1,HOTEL,91,2,47,0,1
3318,1,HOTEL,159,2,25,0,0
3319,1,HOTEL,90,1,79,0,1
3320,2,HOTEL,123,3,96,1,0
3321,2,HOTEL,101,1,39,0,0
3322,1,HOTEL,107,7,25,0,1
3323,2,HOTEL,115,5,76,0,1
3324,1,HOTEL,103,2,66,0,1
3325,1,HOTEL,100,3,22,0,1
3326,1,HOTEL,93,1,183,1,1
3327,1,APARTMENT,91,2,84,1,0
3328,1,HOTEL,90,3,35,1,1
3329,3,HOTEL_RESORT,130,2,27,0,0
3330,2,HOTEL,145,4,45,0,1
3331,1,HOTEL,156,6,27,0,0
3332,3,HOTEL,151,3,25,0,0
3333,1,HOTEL,118,3,59,0,1
3334,2,HOTEL,105,2,27,0,0
3335,1,HOTEL,94,2,401,0,1
3336,1,HOTEL,94,3,137,0,1
3337,1,HOTEL,93,1,66,1,1
3338,1,HOTEL,96,1,183,1,1
3339,1,HOTEL,90,1,25,1,1
3340,1,INN,103,6,22,0,0
3341,3,HOTEL,28822,1,30,0,1
3342,1,HOTEL,100,1,35,0,1
3343,1,UNKNOWN,140,3,27,0,0
3344,1,HOTEL,192,5,22,0,0
3345,1,SUITE,98,2,68,1,0
3346,1,HOTEL,90,1,25,0,0
3347,1,HOTEL,96,4,112,0,0
3348,1,HOTEL,93,1,137,0,0
3349,1,HOTEL,93,2,183,1,1
3350,1,HOTEL,91,1,401,0,1
3351,1,HOTEL,90,1,27,1,0
3352,1,HOTEL,103,3,39,0,0
3353,1,APART_HOTEL,242,7,30,0,0
3354,1,APART_HOTEL,116,4,34,0,0
3355,1,HOTEL,105,1,22,0,1
3356,1,HOTEL,94,2,54,0,0
3357,1,HOTEL,90,1,25,0,0
3358,1,HOTEL,100,1,42,0,0
3359,1,HOTEL,134,4,66,1,1
3360,2,UNKNOWN,97,2,59,0,0
3361,1,HOTEL,91,1,34,0,0
3362,1,HOTEL,96,4,25,0,0
3363,2,HOTEL,109,1,42,0,0
3364,2,APARTMENT,174,4,68,0,1
3365,2,HOTEL,103,1,45,1,1
3366,1,HOTEL,94,4,22,0,1
3367,1,HOTEL,101,15,34,0,0
3368,1,APART_HOTEL,96,1,39,0,0
3369,1,HOTEL,90,2,71,0,1
3370,1,HOTEL,91,1,96,1,1
3371,1,APART_HOTEL,104,5,45,1,1
3372,1,HOTEL,107,3,96,0,1
3373,1,HOTEL,98,2,112,0,0
3374,1,HOSTEL_BACKPACKER_ACCOMMODATION,90,1,22,0,1
3375,1,HOTEL,118,3,56,0,0
3376,1,HOTEL_RESORT,166,5,108,0,0
3377,1,APART_HOTEL,93,1,59,0,1
3378,1,HOTEL,91,1,39,1,0
3379,2,HOTEL,127,3,30,0,0
3380,1,HOTEL,94,2,88,1,0
3381,1,HOTEL,91,1,76,0,0
3382,1,SUITE,94,1,68,1,0
3383,1,HOTEL,91,2,27,0,0
3384,2,HOTEL,96,2,27,0,0
3385,1,HOTEL,108,1,25,0,0
3386,1,HOTEL,134,4,120,0,0
3387,1,APARTMENT,105,30,22,0,1
3388,1,HOTEL,104,3,108,0,0
3389,1,HOTEL,93,1,42,0,0
3390,1,HOTEL,98,2,22,0,0
3391,1,HOTEL_RESORT,93,1,108,0,1
3392,1,HOTEL,136,2,62,0,1
3393,1,HOTEL,100,1,25,1,0
3394,1,HOTEL,100,1,166,0,1
3395,1,HOTEL,109,3,27,1,1
3396,2,SUITE,101,2,25,0,1
3397,1,HOTEL,96,3,25,0,0
3398,1,HOTEL,139,8,35,0,0
3399,1,HOTEL,98,1,71,0,0
3400,1,HOTEL,9979,2,22,0,0
3401,1,HOTEL_RESORT,109,2,22,0,0
3402,1,APART_HOTEL,137,9,39,0,1
3403,2,HOTEL,101,1,34,1,0
3404,1,SUITE,94,7,34,0,0
3405,1,HOTEL,93,1,62,1,0
3406,1,HOTEL,91,1,74,0,0
3407,1,HOTEL,93,2,22,0,1
3408,1,HOTEL,90,1,62,1,0
3409,1,SUITE,90,1,59,1,0
3410,1,HOTEL,91,1,45,1,1
3411,1,HOTEL_RESORT,97,3,42,1,1
3412,2,HOTEL_RESORT,96,1,39,0,0
3413,1,SUITE,91,2,59,1,1
3414,1,VILLA,101,1,142,0,0
3415,1,APART_HOTEL,94,1,35,0,1
3416,1,APART_HOTEL,125,2,27,1,0
3417,1,HOTEL,90,1,27,0,1
3418,1,APARTMENT,139,14,27,0,1
3419,1,HOTEL,90,1,34,1,0
3420,1,HOTEL_RESORT,91,2,249,0,1
3421,1,HOTEL,116,4,35,0,0
3422,4,APARTMENT,98,3,30,1,1
3423,1,HOTEL,97,8,34,1,1
3424,1,HOTEL,93,3,39,0,1
3425,1,HOTEL,93,1,25,0,0
3426,1,HOTEL,91,1,22,0,0
3427,2,HOTEL,91,3,34,0,0
3428,1,HOTEL,93,1,124,0,1
3429,2,HOTEL,139,3,113,0,1
3430,1,UNKNOWN,101,1,25,0,1
3431,1,HOTEL,93,1,30,0,0
3432,1,HOTEL,139,2,35,0,0
3433,1,BED_BREAKFAST,90,1,22,0,0
3434,1,SUITE,100,1,54,1,0
3435,1,HOTEL,94,2,35,0,1
3436,2,UNKNOWN,115,10,25,0,1
3437,1,HOTEL,129,4,42,0,0
3438,1,HOTEL,107,1,47,0,0
3439,1,HOTEL,90,1,45,0,0
3440,1,UNKNOWN,100,4,27,0,0
3441,4,UNKNOWN,125,1,35,1,0
3442,1,HOTEL,132,4,166,0,1
3443,2,HOTEL,108,3,39,0,0
3444,1,HOTEL,105,8,42,0,0
3445,2,HOTEL,94,1,83,0,1
3446,1,HOTEL,93,6,25,0,0
3447,1,HOTEL,93,3,22,0,0
3448,1,HOTEL,94,2,74,0,1
3449,1,HOTEL,98,2,74,0,0
3450,1,APARTMENT,231,10,68,0,0
3451,1,HOTEL,100,3,120,0,1
3452,1,HOTEL,96,1,56,0,0
3453,1,APART_HOTEL,96,2,59,0,1
3454,2,HOTEL,98,1,25,0,0
3455,1,APARTMENT,90,1,27,0,1
3456,2,HOTEL_RESORT,105,2,35,0,0
3457,1,HOTEL,97,1,34,0,0
3458,1,HOTEL,134,2,161,1,1
3459,1,HOTEL,150,34,30,1,1
3460,1,HOTEL,93,2,27,0,0
3461,1,HOTEL,98,9,22,0,1
3462,1,APARTMENT,93,1,54,1,0
3463,1,HOTEL,111,3,22,0,1
3464,1,HOTEL,46703,7,22,0,1
3465,1,HOTEL,97,3,22,0,0
3466,2,HOTEL,109,4,30,0,0
3467,1,APART_HOTEL,143,7,27,0,1
3468,1,HOTEL,246,7,30,0,0
3469,1,HOTEL,91,2,25,0,0
3470,1,APARTMENT,98,1,25,0,0
3471,1,UNKNOWN,93,1,22,0,0
3472,1,APART_HOTEL,103,2,39,1,1
3473,2,HOTEL,148,4,54,0,1
3474,1,HOTEL,91,1,74,0,0
3475,2,HOTEL,118,3,103,0,0
3476,1,APART_HOTEL,105,3,113,1,0
3477,1,HOTEL,104,4,220,0,1
3478,1,HOTEL,94,2,27,0,0
3479,1,HOTEL,90,1,35,0,0
3480,1,HOSTEL_BACKPACKER_ACCOMMODATION,91,5,22,0,0
3481,2,HOTEL,121,3,161,1,1
3482,1,HOTEL,2917,3,25,0,0
3483,1,HOTEL,96,8,27,0,0
3484,1,HOTEL,148,6,120,0,0
3485,1,ALL_INCLUSIVE,97,5,25,0,0
3486,1,HOTEL,100,1,25,0,0
3487,1,HOTEL,93,3,27,0,0
3488,1,HOTEL,96,2,54,1,1
3489,1,HOTEL,94,1,45,0,0
3490,1,HOTEL,101,4,96,0,1
3491,1,APARTMENT,123,2,30,0,0
3492,1,HOTEL,103,3,146,1,0
3493,1,APARTMENT,119,13,22,0,1
3494,1,HOTEL,121,5,47,0,1
3495,1,HOTEL,101,1,166,0,1
3496,2,APART_HOTEL,98,1,34,0,0
3497,2,HOTEL,96,3,50,0,0
3498,1,HOTEL,98,2,35,1,0
3499,1,HOTEL,96,2,50,0,0
3500,1,HOTEL,93,1,124,0,1
3501,1,APART_HOTEL,148,4,39,0,1
3502,1,HOTEL,105,1,39,1,0
3503,1,HOTEL,94,1,45,0,0
3504,1,APARTMENT,100,1,68,0,0
3505,1,HOTEL,114,8,22,0,0
3506,1,HOTEL,94,1,35,0,0
3507,1,HOTEL,91,1,22,0,0
3508,1,HOTEL,91,2,76,1,0
3509,1,APART_HOTEL,93,1,59,0,1
3510,1,HOTEL,97,2,204,0,1
3511,1,HOTEL,93,1,45,0,0
3512,1,HOTEL,93,2,74,1,0
3513,1,HOTEL,114,1,25,0,0
3514,1,HOTEL,93,2,25,0,0
3515,1,HOTEL,100,2,30,0,0
3516,3,HOTEL,116,2,112,0,1
3517,2,HOTEL,96,1,124,0,0
3518,1,HOTEL,91,1,137,0,0
3519,1,HOTEL,91,1,25,0,0
3520,1,HOTEL,112,3,27,1,0
3521,1,HOTEL,114,5,30,1,1
3522,1,UNKNOWN,101,7,34,1,1
3523,1,HOTEL,100,2,35,1,0
3524,1,HOTEL,94,1,96,1,0
3525,1,HOTEL,94,5,25,0,0
3526,1,HOTEL,93,4,34,0,0
3527,3,HOTEL_RESORT,101,4,62,1,0
3528,1,HOTEL,94,1,45,0,0
3529,1,UNKNOWN,90,1,27,0,0
3530,1,UNKNOWN,91,2,22,1,0
3531,1,HOTEL,96,1,27,1,0
3532,1,UNKNOWN,90,1,22,0,0
3533,1,APART_HOTEL,107,4,113,1,0
3534,1,HOTEL,97,2,79,0,0
3535,1,HOTEL,91,1,183,1,0
3536,1,HOTEL,91,4,45,0,0
3537,1,HOTEL,118,5,50,0,1
3538,1,HOTEL_RESORT,100,5,249,0,1
3539,1,HOTEL,97,1,22,1,0
3540,1,HOTEL,134,5,166,0,1
3541,1,HOTEL,90,1,25,1,0
3542,1,HOTEL,94,2,25,0,1
3543,3,HOTEL,96,1,401,0,1
3544,1,HOTEL,90,1,62,0,0
3545,1,APART_HOTEL,103,2,71,1,1
3546,2,HOTEL,119,2,45,0,0
3547,2,HOTEL,94,1,45,0,0
3548,1,HOTEL,93,1,120,0,1
3549,1,HOTEL,91,1,141,0,0
3550,1,APART_HOTEL,93,1,108,1,0
3551,1,HOTEL,119,3,42,0,0
3552,1,APART_HOTEL,134,2,74,1,0
3553,1,APART_HOTEL,101,1,35,0,0
3554,2,HOTEL,97,1,39,1,0
3555,1,HOTEL,90,1,47,1,1
3556,1,UNKNOWN,90,1,35,0,0
3557,2,HOTEL,118,1,35,0,1
3558,2,HOTEL,93,2,22,0,0
3559,1,HOTEL,94,1,120,0,0
3560,1,APARTMENT,94,1,22,0,1
3561,1,HOTEL,94,1,30,1,1
3562,1,HOTEL,96,1,56,1,0
3563,1,HOTEL,97,1,62,0,0
3564,1,SUITE,90,2,42,1,1
3565,1,HOTEL,93,1,42,0,0
3566,1,HOTEL,107,3,30,1,1
3567,1,HOTEL,119,4,27,1,1
3568,1,HOTEL,109,8,22,0,0
3569,1,SUITE,109,3,54,1,1
3570,1,HOTEL,94,1,84,0,0
3571,1,UNKNOWN,109,2,27,0,0
3572,1,UNKNOWN,91,5,54,0,0
3573,1,HOTEL,97,1,47,1,0
3574,1,HOTEL,97,1,62,0,0
3575,1,HOTEL,118,5,30,0,1
3576,1,GUEST_HOUSE,96,4,25,0,0
3577,1,HOTEL,93,1,54,0,0
3578,1,HOTEL,94,1,74,0,1
3579,1,HOTEL,96,4,22,0,0
3580,1,HOTEL,98,3,83,0,0
3581,1,HOTEL,103,2,56,0,1
3582,1,HOTEL,98,1,45,0,1
3583,1,HOTEL_RESORT,154,2,113,0,0
3584,1,HOTEL,90,1,27,0,1
3585,1,HOTEL,93,1,220,0,0
3586,1,HOTEL,91,1,35,0,0
3587,1,HOTEL,93,1,42,0,1
3588,1,APART_HOTEL,134,9,30,1,0
3589,2,APART_HOTEL,94,1,79,1,0
3590,2,HOTEL,97,1,71,0,0
3591,1,HOTEL,98,2,47,0,0
3592,1,HOTEL,91,1,39,0,0
3593,2,HOTEL,96,1,50,0,0
3594,1,HOTEL,100,1,100,0,0
3595,1,HOTEL,91,1,137,0,1
3596,1,HOTEL,116,1,146,0,0
3597,1,HOTEL,91,1,56,0,1
3598,1,HOTEL,94,2,71,1,1
3599,2,HOTEL,98,1,27,1,1
3600,2,HOTEL,91,1,27,0,0
3601,1,UNKNOWN,93,1,35,0,1
3602,1,HOTEL,108,2,56,0,1
3603,1,HOTEL,96,1,175,0,1
3604,1,HOTEL,93,1,22,0,1
3605,1,HOTEL,27220,1,25,0,1
3606,1,SUITE,148,14,45,1,1
3607,1,APART_HOTEL,91,4,93,0,0
3608,2,HOTEL,96,2,27,0,0
3609,2,HOTEL,94,1,74,0,0
3610,1,HOTEL,90,1,39,1,0
3611,3,HOTEL,100,1,71,0,0
3612,1,HOTEL,91,4,113,1,0
3613,1,HOTEL,91,1,27,0,0
3614,1,APARTMENT,91,1,84,1,0
3615,1,HOTEL_RESORT,91,1,22,0,0
3616,1,HOTEL,93,1,401,0,0
3617,1,HOTEL,93,4,34,0,0
3618,1,HOTEL,94,1,45,0,1
3619,1,HOTEL,107,2,30,0,0
3620,1,HOTEL_RESORT,91,1,22,0,0
3621,1,HOTEL,96,1,161,1,1
3622,1,HOTEL,275,14,25,0,0
3623,1,UNKNOWN,163,2,22,0,1
3624,2,HOTEL,93,1,45,0,0
3625,1,HOTEL,96,1,74,0,0
3626,1,HOTEL_RESORT,126,1,113,0,0
3627,1,APART_HOTEL,93,1,30,0,0
3628,1,HOTEL,101,2,42,0,0
3629,1,HOTEL,90,1,66,0,1
3630,2,APART_HOTEL,107,2,108,1,1
3631,1,SUITE,97,2,27,0,1
3632,2,HOTEL,93,1,25,1,0
3633,1,HOTEL,94,4,42,1,1
3634,1,HOTEL,100,2,59,0,0
3635,1,HOTEL,100,2,27,1,0
3636,3,HOTEL,107,3,103,1,1
3637,2,HOTEL,140,3,42,0,0
3638,1,HOTEL,93,1,42,0,0
3639,2,HOSTEL_BACKPACKER_ACCOMMODATION,91,2,25,0,0
3640,1,HOTEL,114,4,34,0,0
3641,1,HOTEL,97,2,124,0,0
3642,1,HOTEL,145,2,56,0,0
3643,1,HOTEL,104,3,27,0,0
3644,1,HOTEL,91,2,108,0,0
3645,1,HOTEL,91,1,137,0,1
3646,1,HOTEL,129,4,34,0,0
3647,1,SUITE,141,5,54,1,1
3648,1,HOTEL,115,3,59,0,0
3649,1,HOTEL,93,2,25,0,0
3650,1,HOTEL,93,1,30,0,0
3651,1,HOTEL,105,4,22,0,1
3652,1,HOTEL,100,2,47,0,1
3653,1,UNKNOWN,91,1,25,0,0
3654,1,HOTEL,90,1,25,0,0
3655,3,HOTEL,125,3,27,0,0
3656,1,HOTEL,96,1,66,0,0
3657,1,APART_HOTEL,97,2,27,0,0
3658,1,HOTEL,94,1,71,1,1
3659,1,HOTEL,91,2,47,1,0
3660,1,HOTEL,98,3,183,1,1
3661,1,APARTMENT,150,6,68,0,1
3662,1,APART_HOTEL,234,8,39,0,0
3663,1,VILLA,111,2,42,0,0
3664,2,HOTEL,94,1,401,0,0
3665,1,APART_HOTEL,107,3,50,1,1
3666,1,HOTEL,10978,1,25,0,0
3667,1,HOTEL,94,4,27,0,0
3668,1,HOTEL,100,5,34,0,0
3669,1,HOTEL,101,1,166,0,1
3670,1,HOTEL,94,1,50,0,0
3671,1,HOTEL,94,1,27,0,1
3672,1,APART_HOTEL,96,6,74,1,1
3673,1,HOTEL,93,1,25,0,0
3674,1,HOTEL,100,1,166,0,1
3675,1,HOTEL,96,2,166,0,0
3676,1,HOTEL_RESORT,101,3,35,0,0
3677,1,HOTEL,90,1,132,1,0
3678,4,HOTEL,101,1,25,0,0
3679,2,HOTEL,101,1,50,0,1
3680,2,HOTEL,96,2,183,1,0
3681,2,HOTEL,97,2,66,1,0
3682,1,HOTEL,98,2,35,0,0
3683,1,APART_HOTEL,93,1,45,1,1
3684,1,APARTMENT,107,4,79,0,1
3685,2,HOTEL,111,3,220,0,1
3686,1,HOTEL,103,4,35,0,1
3687,1,UNKNOWN,91,1,39,0,0
3688,2,HOTEL,109,3,35,0,0
3689,1,APART_HOTEL,100,2,71,1,1
3690,2,APARTMENT,90,1,39,1,1
3691,2,APART_HOTEL,137,4,25,0,1
3692,2,HOTEL,91,1,35,0,0
3693,1,HOTEL,96,2,25,0,0
3694,1,HOTEL,94,1,66,0,1
3695,1,HOTEL,101,4,88,1,1
3696,1,HOTEL,90,1,34,0,0
3697,1,HOTEL,103,2,34,0,0
3698,1,HOTEL,93,2,183,1,0
3699,1,HOTEL,94,1,35,0,0
3700,1,HOTEL,98,3,74,1,1
3701,1,HOTEL,93,1,42,0,1
3702,1,HOTEL,93,5,22,0,1
3703,1,UNKNOWN,90,1,62,0,0
3704,1,HOTEL,100,1,74,1,0
3705,1,APARTMENT,114,4,34,0,1
3706,1,HOTEL,94,1,71,1,0
3707,1,HOTEL,93,3,141,0,1
3708,1,HOTEL,100,2,84,0,0
3709,1,UNKNOWN,98,8,25,0,1
3710,1,APARTMENT,93,2,30,1,0
3711,1,HOTEL,122,6,204,0,1
3712,1,HOTEL,93,2,25,0,0
3713,1,HOTEL,100,2,45,0,0
3714,1,HOTEL,109,3,27,1,0
3715,1,HOTEL,112,2,112,0,0
3716,2,HOTEL,103,2,124,0,1
3717,1,APART_HOTEL,97,1,30,0,0
3718,2,HOTEL,101,2,47,0,0
3719,2,HOTEL,98,2,35,0,1
3720,2,HOTEL,109,2,42,0,0
3721,1,HOTEL,93,1,124,0,1
3722,1,HOTEL,93,1,96,0,1
3723,2,HOTEL,105,11,35,0,1
3724,1,APART_HOTEL,119,6,27,0,1
3725,2,HOTEL,96,1,96,0,0
3726,1,HOTEL,91,1,74,0,0
3727,2,HOTEL,104,2,71,0,0
3728,3,HOTEL,109,3,124,0,1
3729,1,HOTEL_RESORT,224,3,113,0,1
3730,1,HOTEL,109,4,76,0,0
3731,3,HOTEL,94,2,35,0,1
3732,1,HOTEL,91,3,39,0,0
3733,1,HOTEL,100,1,34,0,0
3734,1,HOTEL,94,5,34,1,0
3735,1,HOTEL,90,1,66,0,0
3736,1,HOTEL,90,1,47,0,0
3737,1,HOTEL,94,1,146,1,0
3738,1,HOTEL,91,1,42,0,0
3739,1,HOTEL,104,1,62,0,0
3740,1,HOTEL,94,1,146,1,1
3741,1,HOTEL,96,1,103,0,1
3742,1,HOTEL,109,3,151,0,0
3743,1,UNKNOWN,101,2,39,0,0
3744,1,HOTEL,163,26,25,0,0
3745,1,HOTEL,91,3,27,0,0
3746,1,HOTEL,91,1,183,1,0
3747,1,HOTEL,100,1,25,0,0
3748,1,APART_HOTEL,101,7,74,1,0
3749,1,APARTMENT,96,1,22,0,0
3750,4,HOTEL,121,1,183,1,1
3751,2,HOTEL,156,5,35,1,1
3752,1,HOTEL,91,1,25,0,0
3753,1,HOTEL,93,4,62,0,1
3754,1,HOTEL,96,3,22,0,0
3755,1,APART_HOTEL,93,3,74,1,1
3756,1,HOTEL,121,3,166,0,0
3757,1,HOTEL,107,1,42,0,0
3758,1,HOTEL_RESORT,109,1,50,0,0
3759,1,HOTEL_RESORT,93,2,249,0,1
3760,1,HOTEL,97,1,47,0,1
3761,1,HOTEL,93,4,22,0,0
3762,1,HOTEL,91,1,96,1,0
3763,1,HOTEL,119,3,66,0,1
3764,1,HOTEL,97,3,25,0,1
3765,1,HOTEL,91,1,183,1,0
3766,1,HOTEL,96,1,56,0,0
3767,1,HOTEL,93,3,22,1,0
3768,2,HOTEL,91,2,83,0,1
3769,1,HOTEL_RESORT,97,3,30,0,0
3770,1,APART_HOTEL,145,4,35,0,1
3771,2,HOTEL,107,1,56,0,0
3772,4,UNKNOWN,121,2,50,0,0
3773,1,HOTEL,94,1,47,0,0
3774,1,HOTEL,94,1,74,0,0
3775,1,APART_HOTEL,159,10,30,0,0
3776,2,HOTEL,111,2,25,0,0
3777,1,HOTEL,104,2,30,0,0
3778,1,HOTEL,90,1,62,1,1
3779,2,HOTEL,90,2,25,0,1
3780,2,HOTEL,104,1,146,0,0
3781,1,HOTEL,91,1,25,0,0
3782,1,APARTMENT,116,2,34,0,1
3783,1,UNKNOWN,107,3,59,0,0
3784,1,HOTEL,93,1,108,0,0
3785,3,HOTEL,140,5,34,0,0
3786,1,HOTEL,108,2,45,0,0
3787,1,ALL_INCLUSIVE,96,1,25,0,0
3788,1,APART_HOTEL,96,1,113,1,0
3789,1,HOTEL,94,1,68,1,0
3790,1,HOTEL,93,1,220,0,0
3791,1,SUITE,94,1,45,1,1
3792,2,HOTEL,98,1,175,0,1
3793,1,SUITE,129,4,27,0,1
3794,1,APART_HOTEL,96,7,93,0,1
3795,1,APARTMENT,96,3,54,1,0
3796,1,HOTEL,96,3,96,1,0
3797,1,UNKNOWN,93,1,30,1,1
3798,2,HOTEL,103,1,83,0,1
3799,1,HOTEL,94,1,30,0,0
3800,1,HOTEL,112,2,34,0,0
3801,1,UNKNOWN,94,6,22,0,0
3802,1,HOTEL,136,3,166,0,0
3803,1,HOTEL,91,2,84,1,0
3804,1,HOTEL,107,7,25,0,0
3805,1,HOTEL,96,2,96,1,1
3806,1,HOTEL,108,4,59,0,0
3807,1,HOTEL,105,5,22,0,0
3808,1,HOTEL,94,1,22,0,1
3809,1,APART_HOTEL,105,3,45,0,1
3810,1,HOTEL_RESORT,103,2,108,0,0
3811,1,HOTEL,116,5,62,0,1
3812,1,HOTEL,130,3,146,0,1
3813,1,APARTMENT,111,3,68,0,1
3814,2,HOTEL,94,1,124,0,1
3815,1,HOTEL,103,1,62,0,0
3816,1,APARTMENT,94,1,103,0,0
3817,1,SUITE,90,1,59,1,0
3818,1,VILLA,96,1,25,1,1
3819,1,SUITE,98,3,47,1,0
3820,1,HOTEL,105,2,30,0,1
3821,2,UNKNOWN,96,1,39,0,0
3822,1,SUITE,94,1,27,1,0
3823,1,HOTEL,100,3,71,1,0
3824,2,HOTEL,101,1,30,0,0
3825,1,HOTEL,93,1,22,0,1
3826,1,HOTEL,93,2,84,0,1
3827,1,HOTEL,90,1,83,0,1
3828,1,HOTEL,94,1,74,0,0
3829,1,HOTEL,94,1,30,0,0
3830,2,HOTEL,101,2,35,0,0
3831,1,HOTEL,94,1,76,0,0
3832,1,HOTEL,115,7,220,0,1
3833,1,HOTEL_RESORT,93,1,34,0,0
3834,1,HOTEL,105,1,108,0,1
3835,1,APARTMENT,123,8,79,0,0
3836,1,HOTEL,100,2,54,0,0
3837,1,HOTEL,118,5,39,0,1
3838,2,HOTEL,91,2,22,1,1
3839,1,APARTMENT,98,2,103,0,0
3840,1,HOTEL,90,2,83,0,0
3841,1,APART_HOTEL,111,2,113,1,0
3842,1,APART_HOTEL,127,5,39,0,1
3843,1,HOTEL,91,4,22,0,1
3844,1,HOTEL,94,7,68,1,0
3845,2,HOTEL,98,5,27,0,0
3846,1,HOTEL,100,1,151,0,0
3847,3,HOTEL,133,2,183,1,0
3848,1,HOTEL,103,4,25,0,1
3849,1,HOTEL,94,1,71,1,0
3850,2,HOTEL,132,2,34,0,0
3851,1,HOTEL,94,1,68,1,0
3852,1,HOTEL,93,1,74,0,0
3853,1,SUITE,101,3,68,1,1
3854,1,APART_HOTEL,144,13,30,0,0
3855,1,HOTEL,93,1,45,0,1
3856,1,HOTEL_RESORT,90,1,27,1,1
3857,1,HOTEL,93,2,137,0,1
3858,1,HOTEL,103,6,91,0,0
3859,2,HOTEL,96,2,84,0,1
3860,1,HOTEL,94,1,30,0,0
3861,1,HOTEL,94,1,56,1,0
3862,1,HOTEL,91,1,30,0,0
3863,1,HOTEL,97,2,66,1,1
3864,1,HOTEL,93,2,22,0,0
3865,1,APART_HOTEL,91,1,47,0,0
3866,1,APART_HOTEL,162,6,74,1,0
3867,1,APART_HOTEL,112,4,113,1,0
3868,1,HOTEL,96,6,34,0,0
3869,1,HOTEL,91,1,74,0,0
3870,1,APART_HOTEL,96,1,56,0,0
3871,2,UNKNOWN,94,1,88,0,0
3872,1,APART_HOTEL,107,3,62,0,0
3873,1,HOTEL,100,2,68,0,0
3874,1,APARTMENT,139,10,79,0,0
3875,1,HOTEL,109,3,56,1,1
3876,1,HOTEL,115,3,56,1,0
3877,1,APART_HOTEL,93,2,22,0,1
3878,1,HOTEL,107,3,27,0,0
3879,1,HOTEL,91,3,108,1,0
3880,1,HOTEL,94,1,103,0,0
3881,1,SUITE,94,1,39,0,0
3882,1,HOTEL,94,1,59,0,0
3883,1,HOTEL,98,15,22,0,1
3884,1,HOTEL,96,3,103,1,1
3885,1,SUITE,94,1,54,1,1
3886,1,HOTEL,93,1,45,0,0
3887,1,HOTEL,122,1,100,0,0
3888,1,APART_HOTEL,93,1,45,0,0
3889,1,VILLA,134,9,22,0,1
3890,2,HOTEL,98,2,112,0,1
3891,1,HOTEL,91,1,42,0,0
3892,1,HOTEL_RESORT,101,1,35,1,0
3893,1,HOTEL,90,1,25,0,0
3894,1,HOTEL,96,1,30,1,0
3895,1,SUITE,94,1,45,1,0
3896,1,HOTEL,101,2,47,1,1
3897,1,HOTEL,94,2,401,0,0
3898,1,HOTEL,90,1,112,1,0
3899,1,HOTEL,109,2,39,0,1
3900,1,HOTEL,96,4,68,0,0
3901,1,APARTMENT,94,1,22,1,1
3902,2,HOTEL,125,3,42,0,1
3903,1,APARTMENT,96,7,30,1,0
3904,1,HOTEL,97,2,45,0,1
3905,1,SUITE,97,2,47,1,0
